Metro,State,Date,Rent,YearMonth
"Rexburg, ID",ID,2015-01-31,,2015-01
"Lewiston, ID",ID,2015-01-31,,2015-01
"Laconia, NH",NH,2015-01-31,,2015-01
"Georgetown, SC",SC,2015-01-31,,2015-01
"Athens, OH",OH,2015-01-31,,2015-01
"Sanford, NC",NC,2015-01-31,,2015-01
"Enid, OK",OK,2015-01-31,,2015-01
"Walla Walla, WA",WA,2015-01-31,,2015-01
"Albemarle, NC",NC,2015-01-31,,2015-01
"Hutchinson, KS",KS,2015-01-31,,2015-01
"Hudson, NY",NY,2015-01-31,,2015-01
"Starkville, MS",MS,2015-01-31,,2015-01
"Carlsbad, NM",NM,2015-01-31,,2015-01
"Gillette, WY",WY,2015-01-31,,2015-01
"Rutland, VT",VT,2015-01-31,,2015-01
"Crossville, TN",TN,2015-01-31,,2015-01
"Granbury, TX",TX,2015-01-31,,2015-01
"Sayre, PA",PA,2015-01-31,,2015-01
"Salina, KS",KS,2015-01-31,,2015-01
"Marietta, OH",OH,2015-01-31,,2015-01
"Fergus Falls, MN",MN,2015-01-31,,2015-01
"Oneonta, NY",NY,2015-01-31,,2015-01
"Columbus, MS",MS,2015-01-31,,2015-01
"Ardmore, OK",OK,2015-01-31,,2015-01
"Fernley, NV",NV,2015-01-31,,2015-01
"Carson City, NV",NV,2015-01-31,,2015-01
"Eagle Pass, TX",TX,2015-01-31,,2015-01
"Calhoun, GA",GA,2015-01-31,,2015-01
"Cullowhee, NC",NC,2015-01-31,,2015-01
"Kearney, NE",NE,2015-01-31,,2015-01
"Fairmont, WV",WV,2015-01-31,,2015-01
"Gaffney, SC",SC,2015-01-31,,2015-01
"Picayune, MS",MS,2015-01-31,,2015-01
"Branson, MO",MO,2015-01-31,,2015-01
"Cedar City, UT",UT,2015-01-31,,2015-01
"Waycross, GA",GA,2015-01-31,,2015-01
"Oxford, MS",MS,2015-01-31,,2015-01
"Jasper, IN",IN,2015-01-31,,2015-01
"Edwards, CO",CO,2015-01-31,,2015-01
"Durango, CO",CO,2015-01-31,,2015-01
"Kinston, NC",NC,2015-01-31,,2015-01
"Batesville, AR",AR,2015-01-31,,2015-01
"Elko, NV",NV,2015-01-31,,2015-01
"Danville, KY",KY,2015-01-31,,2015-01
"St. Marys, GA",GA,2015-01-31,,2015-01
"Boone, NC",NC,2015-01-31,,2015-01
"Warrensburg, MO",MO,2015-01-31,,2015-01
"Gloversville, NY",NY,2015-01-31,,2015-01
"Fort Leonard Wood, MO",MO,2015-01-31,,2015-01
"Elizabeth City, NC",NC,2015-01-31,,2015-01
"Athens, TN",TN,2015-01-31,,2015-01
"Enterprise, AL",AL,2015-01-31,817.690589929982,2015-01
"Ashland, OH",OH,2015-01-31,,2015-01
"Milledgeville, GA",GA,2015-01-31,,2015-01
"Kerrville, TX",TX,2015-01-31,,2015-01
"Bartlesville, OK",OK,2015-01-31,,2015-01
"Corsicana, TX",TX,2015-01-31,,2015-01
"Rochelle, IL",IL,2015-01-31,,2015-01
"Pahrump, NV",NV,2015-01-31,,2015-01
"Winona, MN",MN,2015-01-31,,2015-01
"Newport, OR",OR,2015-01-31,,2015-01
"Amsterdam, NY",NY,2015-01-31,,2015-01
"Gardnerville Ranchos, NV",NV,2015-01-31,,2015-01
"Fort Polk South, LA",LA,2015-01-31,,2015-01
"Ca-¦on City, CO",CO,2015-01-31,,2015-01
"New Castle, IN",IN,2015-01-31,,2015-01
"Clovis, NM",NM,2015-01-31,,2015-01
"Norfolk, NE",NE,2015-01-31,,2015-01
"Ruston, LA",LA,2015-01-31,,2015-01
"Pullman, WA",WA,2015-01-31,,2015-01
"Del Rio, TX",TX,2015-01-31,,2015-01
"Blackfoot, ID",ID,2015-01-31,,2015-01
"Red Wing, MN",MN,2015-01-31,,2015-01
"Nogales, AZ",AZ,2015-01-31,,2015-01
"Tahlequah, OK",OK,2015-01-31,,2015-01
"Montrose, CO",CO,2015-01-31,,2015-01
"Cortland, NY",NY,2015-01-31,,2015-01
"Sandpoint, ID",ID,2015-01-31,,2015-01
"Bardstown, KY",KY,2015-01-31,,2015-01
"Wapakoneta, OH",OH,2015-01-31,,2015-01
"Bemidji, MN",MN,2015-01-31,,2015-01
"Durant, OK",OK,2015-01-31,,2015-01
"Cornelia, GA",GA,2015-01-31,,2015-01
"Burlington, IA",IA,2015-01-31,,2015-01
"Menomonie, WI",WI,2015-01-31,,2015-01
"Shawano, WI",WI,2015-01-31,,2015-01
"Washington, NC",NC,2015-01-31,,2015-01
"Freeport, IL",IL,2015-01-31,,2015-01
"Rolla, MO",MO,2015-01-31,,2015-01
"Ellensburg, WA",WA,2015-01-31,,2015-01
"Ponca City, OK",OK,2015-01-31,,2015-01
"Muscatine, IA",IA,2015-01-31,,2015-01
"Lewisburg, PA",PA,2015-01-31,,2015-01
"Auburn, IN",IN,2015-01-31,,2015-01
"Duncan, OK",OK,2015-01-31,,2015-01
"Sedalia, MO",MO,2015-01-31,,2015-01
"Rock Springs, WY",WY,2015-01-31,,2015-01
"Stephenville, TX",TX,2015-01-31,,2015-01
"Bucyrus, OH",OH,2015-01-31,,2015-01
"El Campo, TX",TX,2015-01-31,,2015-01
"Gainesville, TX",TX,2015-01-31,,2015-01
"Astoria, OR",OR,2015-01-31,,2015-01
"Marshalltown, IA",IA,2015-01-31,,2015-01
"Big Rapids, MI",MI,2015-01-31,,2015-01
"Austin, MN",MN,2015-01-31,,2015-01
"Moscow, ID",ID,2015-01-31,,2015-01
"Clewiston, FL",FL,2015-01-31,,2015-01
"Riverton, WY",WY,2015-01-31,,2015-01
"Pittsburg, KS",KS,2015-01-31,,2015-01
"Williston, ND",ND,2015-01-31,,2015-01
"Safford, AZ",AZ,2015-01-31,,2015-01
"Brownwood, TX",TX,2015-01-31,,2015-01
"Crawfordsville, IN",IN,2015-01-31,,2015-01
"Lock Haven, PA",PA,2015-01-31,,2015-01
"Easton, MD",MD,2015-01-31,,2015-01
"Laramie, WY",WY,2015-01-31,,2015-01
"Murray, KY",KY,2015-01-31,,2015-01
"Fort Dodge, IA",IA,2015-01-31,,2015-01
"Dyersburg, TN",TN,2015-01-31,,2015-01
"Kill Devil Hills, NC",NC,2015-01-31,,2015-01
"DeRidder, LA",LA,2015-01-31,,2015-01
"Bay City, TX",TX,2015-01-31,,2015-01
"North Platte, NE",NE,2015-01-31,,2015-01
"Lebanon, MO",MO,2015-01-31,,2015-01
"Brenham, TX",TX,2015-01-31,,2015-01
"Vernal, UT",UT,2015-01-31,,2015-01
"Bonham, TX",TX,2015-01-31,,2015-01
"Butte, MT",MT,2015-01-31,,2015-01
"Emporia, KS",KS,2015-01-31,,2015-01
"Jackson, WY",WY,2015-01-31,,2015-01
"Big Spring, TX",TX,2015-01-31,,2015-01
"Watertown, SD",SD,2015-01-31,,2015-01
"Angola, IN",IN,2015-01-31,,2015-01
"Dixon, IL",IL,2015-01-31,,2015-01
"Taos, NM",NM,2015-01-31,,2015-01
"Brookings, SD",SD,2015-01-31,,2015-01
"Dickinson, ND",ND,2015-01-31,,2015-01
"Pella, IA",IA,2015-01-31,,2015-01
"Troy, AL",AL,2015-01-31,,2015-01
"Susanville, CA",CA,2015-01-31,,2015-01
"Martin, TN",TN,2015-01-31,,2015-01
"Cambridge, MD",MD,2015-01-31,,2015-01
"Coffeyville, KS",KS,2015-01-31,,2015-01
"Kingsville, TX",TX,2015-01-31,,2015-01
"Breckenridge, CO",CO,2015-01-31,,2015-01
"Kirksville, MO",MO,2015-01-31,,2015-01
"Hays, KS",KS,2015-01-31,,2015-01
"Mountain Home, ID",ID,2015-01-31,,2015-01
"Macomb, IL",IL,2015-01-31,,2015-01
"Fredericksburg, TX",TX,2015-01-31,,2015-01
"The Dalles, OR",OR,2015-01-31,,2015-01
"La Grande, OR",OR,2015-01-31,,2015-01
"Great Bend, KS",KS,2015-01-31,,2015-01
"Spearfish, SD",SD,2015-01-31,,2015-01
"Fallon, NV",NV,2015-01-31,,2015-01
"Hailey, ID",ID,2015-01-31,,2015-01
"Steamboat Springs, CO",CO,2015-01-31,,2015-01
"Prineville, OR",OR,2015-01-31,,2015-01
"Rockport, TX",TX,2015-01-31,,2015-01
"Hood River, OR",OR,2015-01-31,,2015-01
"Sterling, CO",CO,2015-01-31,,2015-01
"Jamestown, ND",ND,2015-01-31,,2015-01
"Portales, NM",NM,2015-01-31,,2015-01
"Brownsville, TN",TN,2015-01-31,,2015-01
"Snyder, TX",TX,2015-01-31,,2015-01
"Vermillion, SD",SD,2015-01-31,,2015-01
United States,,2015-02-28,1211.5233374829145,2015-02
"New York, NY",NY,2015-02-28,2289.7806847168536,2015-02
"Los Angeles, CA",CA,2015-02-28,1819.6834134261762,2015-02
"Chicago, IL",IL,2015-02-28,1435.9366530915252,2015-02
"Dallas, TX",TX,2015-02-28,1114.3671967129899,2015-02
"Houston, TX",TX,2015-02-28,1218.569273453578,2015-02
"Washington, DC",VA,2015-02-28,1705.5667397687985,2015-02
"Philadelphia, PA",PA,2015-02-28,1244.5269027773045,2015-02
"Miami, FL",FL,2015-02-28,1488.0181906649302,2015-02
"Atlanta, GA",GA,2015-02-28,1037.5145468076664,2015-02
"Boston, MA",MA,2015-02-28,2077.656984821609,2015-02
"Phoenix, AZ",AZ,2015-02-28,961.1743572849796,2015-02
"San Francisco, CA",CA,2015-02-28,2263.514713051392,2015-02
"Riverside, CA",CA,2015-02-28,1335.3873798649831,2015-02
"Detroit, MI",MI,2015-02-28,863.1251781066748,2015-02
"Seattle, WA",WA,2015-02-28,1377.3614122019235,2015-02
"Minneapolis, MN",MN,2015-02-28,1136.6734887268526,2015-02
"San Diego, CA",CA,2015-02-28,1704.9203005189902,2015-02
"Tampa, FL",FL,2015-02-28,1079.7178005710723,2015-02
"Denver, CO",CO,2015-02-28,1271.0333436423102,2015-02
"Baltimore, MD",MD,2015-02-28,1310.0553735759872,2015-02
"St. Louis, MO",MO,2015-02-28,878.9928518586438,2015-02
"Orlando, FL",FL,2015-02-28,1140.0823657401645,2015-02
"Charlotte, NC",NC,2015-02-28,1028.2104314788687,2015-02
"San Antonio, TX",TX,2015-02-28,1029.2782347726622,2015-02
"Portland, OR",OR,2015-02-28,1144.8613335641828,2015-02
"Sacramento, CA",CA,2015-02-28,1269.738487140689,2015-02
"Pittsburgh, PA",PA,2015-02-28,986.4812010655064,2015-02
"Cincinnati, OH",OH,2015-02-28,884.6965689043373,2015-02
"Austin, TX",TX,2015-02-28,1202.8288938678384,2015-02
"Las Vegas, NV",NV,2015-02-28,992.9668855327631,2015-02
"Kansas City, MO",MO,2015-02-28,898.2839458437671,2015-02
"Columbus, OH",OH,2015-02-28,888.8986005316083,2015-02
"Indianapolis, IN",IN,2015-02-28,926.0201730177326,2015-02
"Cleveland, OH",OH,2015-02-28,855.1576421415161,2015-02
"San Jose, CA",CA,2015-02-28,2482.7195955938378,2015-02
"Nashville, TN",TN,2015-02-28,1159.7177441706913,2015-02
"Virginia Beach, VA",VA,2015-02-28,1093.1817255976957,2015-02
"Providence, RI",RI,2015-02-28,1098.9180902506157,2015-02
"Jacksonville, FL",FL,2015-02-28,1018.2751998848204,2015-02
"Milwaukee, WI",WI,2015-02-28,955.2254654394707,2015-02
"Oklahoma City, OK",OK,2015-02-28,926.7545984955057,2015-02
"Raleigh, NC",NC,2015-02-28,1096.0016819834602,2015-02
"Memphis, TN",TN,2015-02-28,889.7202998439467,2015-02
"Richmond, VA",VA,2015-02-28,987.4150074619494,2015-02
"Louisville, KY",KY,2015-02-28,857.8769915976685,2015-02
"New Orleans, LA",LA,2015-02-28,1128.97360099811,2015-02
"Salt Lake City, UT",UT,2015-02-28,984.7646570234942,2015-02
"Hartford, CT",CT,2015-02-28,1126.033711463735,2015-02
"Buffalo, NY",NY,2015-02-28,796.5080617282105,2015-02
"Birmingham, AL",AL,2015-02-28,920.3628811714607,2015-02
"Rochester, NY",NY,2015-02-28,904.6558003764737,2015-02
"Grand Rapids, MI",MI,2015-02-28,853.5176155175997,2015-02
"Tucson, AZ",AZ,2015-02-28,867.1597347915507,2015-02
"Urban Honolulu, HI",HI,2015-02-28,2021.2526202156664,2015-02
"Tulsa, OK",OK,2015-02-28,891.3193863285833,2015-02
"Fresno, CA",CA,2015-02-28,1022.2212663601266,2015-02
"Worcester, MA",MA,2015-02-28,1087.662213641611,2015-02
"Omaha, NE",NE,2015-02-28,854.2761411255643,2015-02
"Bridgeport, CT",CT,2015-02-28,1704.83539613599,2015-02
"Greenville, SC",SC,2015-02-28,893.1184949718997,2015-02
"Albuquerque, NM",NM,2015-02-28,927.4653766869119,2015-02
"Bakersfield, CA",CA,2015-02-28,998.6197780175156,2015-02
"Albany, NY",NY,2015-02-28,1043.3827505226207,2015-02
"Knoxville, TN",TN,2015-02-28,899.1576809491313,2015-02
"Baton Rouge, LA",LA,2015-02-28,1045.7648836354124,2015-02
"McAllen, TX",TX,2015-02-28,857.5732399798169,2015-02
"New Haven, CT",CT,2015-02-28,1169.034771076266,2015-02
"El Paso, TX",TX,2015-02-28,990.0195895158296,2015-02
"Allentown, PA",PA,2015-02-28,1064.627991440352,2015-02
"Oxnard, CA",CA,2015-02-28,1789.5059713564606,2015-02
"Columbia, SC",SC,2015-02-28,871.3983416359517,2015-02
"North Port, FL",FL,2015-02-28,1283.6980830505033,2015-02
"Dayton, OH",OH,2015-02-28,732.1439018798593,2015-02
"Charleston, SC",SC,2015-02-28,1132.133151874082,2015-02
"Greensboro, NC",NC,2015-02-28,856.5862636167955,2015-02
"Stockton, CA",CA,2015-02-28,1281.74423728263,2015-02
"Cape Coral, FL",FL,2015-02-28,1031.2952041734407,2015-02
"Boise City, ID",ID,2015-02-28,884.224618433799,2015-02
"Colorado Springs, CO",CO,2015-02-28,1045.2215879457358,2015-02
"Little Rock, AR",AR,2015-02-28,818.3025476715416,2015-02
"Lakeland, FL",FL,2015-02-28,1009.6840270999717,2015-02
"Akron, OH",OH,2015-02-28,733.2833956211508,2015-02
"Des Moines, IA",IA,2015-02-28,948.4125317208697,2015-02
"Springfield, MA",MA,2015-02-28,1108.5019437007163,2015-02
"Poughkeepsie, NY",NY,2015-02-28,1136.0895637279673,2015-02
"Ogden, UT",UT,2015-02-28,873.8230249568463,2015-02
"Madison, WI",WI,2015-02-28,1035.3806918324156,2015-02
"Winston, NC",NC,2015-02-28,903.8510712481726,2015-02
"Deltona, FL",FL,2015-02-28,983.218465565629,2015-02
"Syracuse, NY",NY,2015-02-28,,2015-02
"Provo, UT",UT,2015-02-28,1046.3810207308895,2015-02
"Toledo, OH",OH,2015-02-28,736.2843057029668,2015-02
"Wichita, KS",KS,2015-02-28,719.6542208061455,2015-02
"Durham, NC",NC,2015-02-28,1058.332512121894,2015-02
"Augusta, GA",GA,2015-02-28,798.097780838739,2015-02
"Palm Bay, FL",FL,2015-02-28,988.5569803460623,2015-02
"Jackson, MS",MS,2015-02-28,,2015-02
"Harrisburg, PA",PA,2015-02-28,865.4449727635672,2015-02
"Spokane, WA",WA,2015-02-28,760.6226259704588,2015-02
"Scranton, PA",PA,2015-02-28,750.2680024082725,2015-02
"Chattanooga, TN",TN,2015-02-28,847.4660896714612,2015-02
"Modesto, CA",CA,2015-02-28,980.206656884357,2015-02
"Lancaster, PA",PA,2015-02-28,759.4935970054083,2015-02
"Portland, ME",ME,2015-02-28,1196.4514830582139,2015-02
"Youngstown, OH",OH,2015-02-28,,2015-02
"Lansing, MI",MI,2015-02-28,712.9204438115155,2015-02
"Fayetteville, AR",AR,2015-02-28,879.1312338037346,2015-02
"Fayetteville, NC",NC,2015-02-28,815.3618958940248,2015-02
"Lexington, KY",KY,2015-02-28,834.9761445656792,2015-02
"Pensacola, FL",FL,2015-02-28,945.8434882790417,2015-02
"Santa Rosa, CA",CA,2015-02-28,1681.9616049281622,2015-02
"Reno, NV",NV,2015-02-28,1015.584556907482,2015-02
"Huntsville, AL",AL,2015-02-28,782.2730794502041,2015-02
"Port St. Lucie, FL",FL,2015-02-28,1149.6048754266567,2015-02
"Lafayette, LA",LA,2015-02-28,,2015-02
"Myrtle Beach, SC",SC,2015-02-28,1009.6869134860867,2015-02
"Springfield, MO",MO,2015-02-28,732.2681156925504,2015-02
"Visalia, CA",CA,2015-02-28,998.7222652916687,2015-02
"Killeen, TX",TX,2015-02-28,840.7967283979747,2015-02
"Asheville, NC",NC,2015-02-28,974.1956616294847,2015-02
"York, PA",PA,2015-02-28,779.5581981330772,2015-02
"Vallejo, CA",CA,2015-02-28,1414.4120230282726,2015-02
"Santa Maria, CA",CA,2015-02-28,1831.0037010861813,2015-02
"Salinas, CA",CA,2015-02-28,1466.8649589340948,2015-02
"Salem, OR",OR,2015-02-28,867.3185289787158,2015-02
"Mobile, AL",AL,2015-02-28,750.7323252858888,2015-02
"Reading, PA",PA,2015-02-28,770.1779860328792,2015-02
"Corpus Christi, TX",TX,2015-02-28,1013.4642403474603,2015-02
"Brownsville, TX",TX,2015-02-28,,2015-02
"Manchester, NH",NH,2015-02-28,1105.333024968292,2015-02
"Fort Wayne, IN",IN,2015-02-28,661.8417127170272,2015-02
"Gulfport, MS",MS,2015-02-28,873.2378856404207,2015-02
"Salisbury, MD",DE,2015-02-28,1170.2758174205114,2015-02
"Flint, MI",MI,2015-02-28,592.3877721565087,2015-02
"Peoria, IL",IL,2015-02-28,,2015-02
"Canton, OH",OH,2015-02-28,639.1593029220951,2015-02
"Savannah, GA",GA,2015-02-28,996.3665740075314,2015-02
"Anchorage, AK",AK,2015-02-28,1257.2075671768312,2015-02
"Beaumont, TX",TX,2015-02-28,813.8971778445682,2015-02
"Shreveport, LA",LA,2015-02-28,989.6586698864247,2015-02
"Trenton, NJ",NJ,2015-02-28,1535.795582870116,2015-02
"Montgomery, AL",AL,2015-02-28,905.3081636427572,2015-02
"Davenport, IA",IL,2015-02-28,716.6169155246413,2015-02
"Tallahassee, FL",FL,2015-02-28,892.8381018735373,2015-02
"Eugene, OR",OR,2015-02-28,1008.4768577512973,2015-02
"Naples, FL",FL,2015-02-28,1469.1826686651507,2015-02
"Ann Arbor, MI",MI,2015-02-28,1313.5608939664178,2015-02
"Ocala, FL",FL,2015-02-28,808.7999464106108,2015-02
"Hickory, NC",NC,2015-02-28,,2015-02
"Huntington, WV",OH,2015-02-28,,2015-02
"Fort Collins, CO",CO,2015-02-28,1241.3284321828528,2015-02
"Rockford, IL",IL,2015-02-28,696.2298961596762,2015-02
"Lincoln, NE",NE,2015-02-28,,2015-02
"Gainesville, FL",FL,2015-02-28,921.816126413161,2015-02
"Boulder, CO",CO,2015-02-28,1462.6110902072753,2015-02
"Green Bay, WI",WI,2015-02-28,,2015-02
"Columbus, GA",GA,2015-02-28,746.5113244399415,2015-02
"South Bend, IN",IN,2015-02-28,684.3806917663676,2015-02
"Spartanburg, SC",SC,2015-02-28,,2015-02
"Greeley, CO",CO,2015-02-28,,2015-02
"Lubbock, TX",TX,2015-02-28,998.6198439802057,2015-02
"Clarksville, TN",TN,2015-02-28,830.941287478157,2015-02
"Roanoke, VA",VA,2015-02-28,836.5179696202002,2015-02
"Evansville, IN",IN,2015-02-28,599.9601421562209,2015-02
"Kingsport, TN",TN,2015-02-28,,2015-02
"Kennewick, WA",WA,2015-02-28,982.7769774100067,2015-02
"Utica, NY",NY,2015-02-28,,2015-02
"Hagerstown, MD",MD,2015-02-28,919.9377273918216,2015-02
"Duluth, MN",MN,2015-02-28,,2015-02
"Olympia, WA",WA,2015-02-28,1099.780274037736,2015-02
"Longview, TX",TX,2015-02-28,,2015-02
"Wilmington, NC",NC,2015-02-28,909.8654395283893,2015-02
"San Luis Obispo, CA",CA,2015-02-28,1716.5560175510284,2015-02
"Crestview, FL",FL,2015-02-28,1027.7585386327107,2015-02
"Merced, CA",CA,2015-02-28,960.4957692083948,2015-02
"Waco, TX",TX,2015-02-28,943.0703527843173,2015-02
"Cedar Rapids, IA",IA,2015-02-28,846.3695934383422,2015-02
"Atlantic City, NJ",NJ,2015-02-28,1147.7995905726254,2015-02
"Bremerton, WA",WA,2015-02-28,1019.2607105777913,2015-02
"Sioux Falls, SD",SD,2015-02-28,,2015-02
"Santa Cruz, CA",CA,2015-02-28,2016.5942523809745,2015-02
"Erie, PA",PA,2015-02-28,,2015-02
"Norwich, CT",CT,2015-02-28,972.8159916364881,2015-02
"Amarillo, TX",TX,2015-02-28,,2015-02
"Laredo, TX",TX,2015-02-28,,2015-02
"Tuscaloosa, AL",AL,2015-02-28,,2015-02
"College Station, TX",TX,2015-02-28,1077.9027599530368,2015-02
"Kalamazoo, MI",MI,2015-02-28,781.9262792747708,2015-02
"Lynchburg, VA",VA,2015-02-28,774.9083326052989,2015-02
"Charleston, WV",WV,2015-02-28,,2015-02
"Yakima, WA",WA,2015-02-28,,2015-02
"Fargo, ND",ND,2015-02-28,,2015-02
"Binghamton, NY",NY,2015-02-28,,2015-02
"Fort Smith, AR",AR,2015-02-28,,2015-02
"Appleton, WI",WI,2015-02-28,,2015-02
"Prescott Valley, AZ",AZ,2015-02-28,997.2212668250028,2015-02
"Topeka, KS",KS,2015-02-28,713.0333448043451,2015-02
"Macon, GA",GA,2015-02-28,,2015-02
"Tyler, TX",TX,2015-02-28,,2015-02
"Barnstable Town, MA",MA,2015-02-28,,2015-02
"Daphne, AL",AL,2015-02-28,1014.9640959977388,2015-02
"Bellingham, WA",WA,2015-02-28,1057.1677433040147,2015-02
"Burlington, VT",VT,2015-02-28,,2015-02
"Rochester, MN",MN,2015-02-28,1087.068165664301,2015-02
"Lafayette, IN",IN,2015-02-28,833.8212303976587,2015-02
"Champaign, IL",IL,2015-02-28,797.3547424170782,2015-02
"Medford, OR",OR,2015-02-28,870.3942840649863,2015-02
"Lebanon, NH",NH,2015-02-28,,2015-02
"Charlottesville, VA",VA,2015-02-28,1189.169760759507,2015-02
"Lake Charles, LA",LA,2015-02-28,,2015-02
"Las Cruces, NM",NM,2015-02-28,799.9824796568454,2015-02
"Chico, CA",CA,2015-02-28,1032.429263079501,2015-02
"Hilton Head Island, SC",SC,2015-02-28,1101.0083797886425,2015-02
"Athens, GA",GA,2015-02-28,863.4889314271819,2015-02
"Lake Havasu City, AZ",AZ,2015-02-28,807.6921142638405,2015-02
"Columbia, MO",MO,2015-02-28,790.6329218164002,2015-02
"Springfield, IL",IL,2015-02-28,,2015-02
"Houma, LA",LA,2015-02-28,,2015-02
"Monroe, LA",LA,2015-02-28,,2015-02
"Elkhart, IN",IN,2015-02-28,,2015-02
"Johnson City, TN",TN,2015-02-28,,2015-02
"Yuma, AZ",AZ,2015-02-28,,2015-02
"Gainesville, GA",GA,2015-02-28,921.5892039767217,2015-02
"Jacksonville, NC",NC,2015-02-28,843.0921066142299,2015-02
"Florence, SC",SC,2015-02-28,,2015-02
"Hilo, HI",HI,2015-02-28,,2015-02
"St. Cloud, MN",MN,2015-02-28,,2015-02
"Racine, WI",WI,2015-02-28,,2015-02
"Bend, OR",OR,2015-02-28,1166.7117069611054,2015-02
"Saginaw, MI",MI,2015-02-28,,2015-02
"Warner Robins, GA",GA,2015-02-28,849.1091699160182,2015-02
"Terre Haute, IN",IN,2015-02-28,,2015-02
"Torrington, CT",CT,2015-02-28,859.6520356444197,2015-02
"Punta Gorda, FL",FL,2015-02-28,1060.7757770412063,2015-02
"Billings, MT",MT,2015-02-28,849.9694319452385,2015-02
"Redding, CA",CA,2015-02-28,,2015-02
"Kingston, NY",NY,2015-02-28,,2015-02
"Panama City, FL",FL,2015-02-28,942.6892810610228,2015-02
"Joplin, MO",MO,2015-02-28,,2015-02
"Dover, DE",DE,2015-02-28,983.173216417509,2015-02
"El Centro, CA",CA,2015-02-28,,2015-02
"Jackson, TN",TN,2015-02-28,,2015-02
"Yuba City, CA",CA,2015-02-28,,2015-02
"Bowling Green, KY",KY,2015-02-28,,2015-02
"St. George, UT",UT,2015-02-28,,2015-02
"Muskegon, MI",MI,2015-02-28,,2015-02
"Abilene, TX",TX,2015-02-28,812.6010010317557,2015-02
"Iowa City, IA",IA,2015-02-28,,2015-02
"Auburn, AL",AL,2015-02-28,,2015-02
"Midland, TX",TX,2015-02-28,,2015-02
"Bloomington, IL",IL,2015-02-28,,2015-02
"Hattiesburg, MS",MS,2015-02-28,,2015-02
"Oshkosh, WI",WI,2015-02-28,,2015-02
"Eau Claire, WI",WI,2015-02-28,,2015-02
"Greenville, NC",NC,2015-02-28,839.1772950079095,2015-02
"Burlington, NC",NC,2015-02-28,,2015-02
"Waterloo, IA",IA,2015-02-28,,2015-02
"Coeur d'Alene, ID",ID,2015-02-28,,2015-02
"East Stroudsburg, PA",PA,2015-02-28,983.3362505355636,2015-02
"Pueblo, CO",CO,2015-02-28,,2015-02
"Blacksburg, VA",VA,2015-02-28,,2015-02
"Wausau, WI",WI,2015-02-28,,2015-02
"Kahului, HI",HI,2015-02-28,,2015-02
"Janesville, WI",WI,2015-02-28,,2015-02
"Tupelo, MS",MS,2015-02-28,,2015-02
"Bloomington, IN",IN,2015-02-28,889.4838917821388,2015-02
"Odessa, TX",TX,2015-02-28,,2015-02
"Jackson, MI",MI,2015-02-28,,2015-02
"State College, PA",PA,2015-02-28,,2015-02
"Sebastian, FL",FL,2015-02-28,957.7000646589007,2015-02
"Madera, CA",CA,2015-02-28,,2015-02
"Decatur, AL",AL,2015-02-28,,2015-02
"Chambersburg, PA",PA,2015-02-28,749.7254151900548,2015-02
"Vineland, NJ",NJ,2015-02-28,,2015-02
"Idaho Falls, ID",ID,2015-02-28,646.7333133186846,2015-02
"Grand Junction, CO",CO,2015-02-28,860.7434373433199,2015-02
"Elizabethtown, KY",KY,2015-02-28,,2015-02
"Niles, MI",MI,2015-02-28,,2015-02
"Monroe, MI",MI,2015-02-28,,2015-02
"Santa Fe, NM",NM,2015-02-28,,2015-02
"Concord, NH",NH,2015-02-28,,2015-02
"Alexandria, LA",LA,2015-02-28,,2015-02
"Traverse City, MI",MI,2015-02-28,,2015-02
"Bangor, ME",ME,2015-02-28,,2015-02
"Homosassa Springs, FL",FL,2015-02-28,,2015-02
"Hanford, CA",CA,2015-02-28,,2015-02
"Jefferson City, MO",MO,2015-02-28,,2015-02
"Florence, AL",AL,2015-02-28,,2015-02
"Dothan, AL",AL,2015-02-28,,2015-02
"London, KY",KY,2015-02-28,,2015-02
"Albany, GA",GA,2015-02-28,,2015-02
"Ottawa, IL",IL,2015-02-28,,2015-02
"Sioux City, IA",IA,2015-02-28,,2015-02
"Wichita Falls, TX",TX,2015-02-28,647.973730860516,2015-02
"Texarkana, TX",TX,2015-02-28,,2015-02
"Valdosta, GA",GA,2015-02-28,,2015-02
"Logan, UT",UT,2015-02-28,,2015-02
"Flagstaff, AZ",AZ,2015-02-28,,2015-02
"Rocky Mount, NC",NC,2015-02-28,,2015-02
"Pottsville, PA",PA,2015-02-28,,2015-02
"Dalton, GA",GA,2015-02-28,,2015-02
"Lebanon, PA",PA,2015-02-28,,2015-02
"Morristown, TN",TN,2015-02-28,,2015-02
"Winchester, VA",VA,2015-02-28,1122.649576014393,2015-02
"Wheeling, WV",OH,2015-02-28,,2015-02
"Morgantown, WV",WV,2015-02-28,,2015-02
"La Crosse, WI",WI,2015-02-28,,2015-02
"Napa, CA",CA,2015-02-28,,2015-02
"Rapid City, SD",SD,2015-02-28,,2015-02
"Sumter, SC",SC,2015-02-28,,2015-02
"Eureka, CA",CA,2015-02-28,,2015-02
"Springfield, OH",OH,2015-02-28,,2015-02
"Harrisonburg, VA",VA,2015-02-28,910.9648678009877,2015-02
"Battle Creek, MI",MI,2015-02-28,,2015-02
"Sherman, TX",TX,2015-02-28,,2015-02
"Manhattan, KS",KS,2015-02-28,802.1701048112013,2015-02
"Carbondale, IL",IL,2015-02-28,,2015-02
"Johnstown, PA",PA,2015-02-28,,2015-02
